player_id,team_id,index,gp,goals,assists,powerPlayGoals,powerPlayAssists,shortHandedGoals,shortHandedAssists,shots,blocked,timeOnIce,fantasy_points,type,season,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,birthStateProvince,height,height_cm,weight,shootsCatches,BirthYear,currentyear,age,franchiseId,shortName,teamName,abbreviation
8476288,12,2236287,64,8,21,4,5,0,0,98,25.0,54353,465.3000000000001,R,20192020,Ryan,Dzingel,USA,Wheaton,LW,1992-03-09 00:00:00,IL,"6' 0""",182.88,190.0,L,1992,2019,27,26,Carolina,Hurricanes,CAR
8476292,14,510722,72,17,25,4,4,1,0,135,64.0,69929,728.3999999999997,R,20192020,Ondrej,Palat,CZE,Frydek-Mistek,LW,1991-03-28 00:00:00,,"6' 0""",182.88,188.0,L,1991,2019,28,31,Tampa Bay,Lightning,TBL
8476293,7,120310,6,1,1,0,0,0,0,8,0.0,4187,32.8,R,20192020,Scott,Wilson,CAN,Oakville,C,1992-04-24 01:00:00,ON,"5' 11""",180.34,183.0,L,1992,2019,27,19,Buffalo,Sabres,BUF
8476312,24,1055580,50,1,8,0,0,0,1,64,65.0,61893,284.4,R,20192020,Josh,Manson,CAN,Hinsdale,D,1991-10-07 01:00:00,IL,"6' 3""",190.5,213.0,R,1991,2019,28,32,Anaheim,Ducks,ANA
8476326,22,1852282,62,12,9,0,0,2,1,64,44.0,49221,394.8000000000003,R,20192020,Josh,Archibald,CAN,Regina,RW,1992-10-06 01:00:00,SK,"5' 10""",177.8,176.0,R,1992,2019,27,25,Edmonton,Oilers,EDM
8476329,15,610821,26,4,7,0,1,0,0,28,9.0,18224,163.69999999999996,R,20192020,Travis,Boyd,USA,Hopkins,C,1993-09-14 01:00:00,MN,"5' 11""",180.34,185.0,L,1993,2019,26,24,Washington,Capitals,WSH
8476331,52,11284,10,0,0,0,0,0,0,10,14.0,12742,38.4,R,20192020,Dylan,DeMelo,CAN,London,D,1993-05-01 01:00:00,ON,"6' 1""",185.42,195.0,R,1993,2019,26,35,Winnipeg,Jets,WPG
8476331,9,782847,49,0,10,0,0,0,2,64,63.0,58564,287.2000000000001,R,20192020,Dylan,DeMelo,CAN,London,D,1993-05-01 01:00:00,ON,"6' 1""",185.42,195.0,R,1993,2019,26,30,Ottawa,Senators,OTT
8476344,23,149028,8,2,0,2,0,0,0,5,3.0,3006,37.800000000000004,R,20192020,Tyler,Graovac,CAN,Brampton,C,1993-04-27 01:00:00,ON,"6' 5""",195.58,208.0,L,1993,2019,26,20,Vancouver,Canucks,VAN
8476346,20,2624635,70,18,40,6,12,0,0,209,11.0,78834,897.0,R,20192020,Johnny,Gaudreau,USA,Salem,LW,1993-08-13 01:00:00,NJ,"5' 9""",175.26,157.0,L,1993,2019,26,21,Calgary,Flames,CGY
8476356,20,2059405,55,4,6,0,0,1,1,77,26.0,36612,264.7999999999999,R,20192020,Tobias,Rieder,DEU,Landshut,C,1993-01-10 00:00:00,,"5' 11""",180.34,188.0,L,1993,2019,26,21,Calgary,Flames,CGY
8476368,1,166721,5,1,1,0,0,0,0,1,7.0,4346,32.800000000000004,R,20192020,Fredrik,Claesson,SWE,Stockholm,D,1992-11-24 00:00:00,,"6' 1""",185.42,200.0,L,1992,2019,27,23,New Jersey,Devils,NJD
8476372,16,90679,6,0,1,0,0,0,0,1,12.0,4874,28.8,R,20192020,Nick,Seeler,USA,Eden Prairie,D,1993-06-03 01:00:00,MN,"6' 2""",187.96,200.0,L,1993,2019,26,11,Chicago,Blackhawks,CHI
8476372,30,65078,6,0,0,0,0,0,0,4,9.0,3714,20.8,R,20192020,Nick,Seeler,USA,Eden Prairie,D,1993-06-03 01:00:00,MN,"6' 2""",187.96,200.0,L,1993,2019,26,37,Minnesota,Wild,MIN
8476374,6,416924,72,6,18,0,1,0,1,99,33.0,57155,429.7000000000001,R,20192020,Sean,Kuraly,USA,Dublin,C,1993-01-20 00:00:00,OH,"6' 2""",187.96,213.0,L,1993,2019,26,6,Boston,Bruins,BOS
8476381,16,373968,26,3,7,1,1,0,0,46,9.0,22554,180.99999999999997,R,20192020,Andrew,Shaw,CAN,Belleville,RW,1991-07-20 01:00:00,ON,"5' 11""",180.34,182.0,R,1991,2019,28,11,Chicago,Blackhawks,CHI
8476389,12,243288,7,1,1,1,1,0,0,12,4.0,6571,46.599999999999994,R,20192020,Vincent,Trocheck,USA,Pittsburgh,C,1993-07-11 01:00:00,PA,"5' 10""",177.8,182.0,R,1993,2019,26,26,Carolina,Hurricanes,CAR
8476389,13,459826,55,10,26,0,5,1,0,129,33.0,55648,591.7,R,20192020,Vincent,Trocheck,USA,Pittsburgh,C,1993-07-11 01:00:00,PA,"5' 10""",177.8,182.0,R,1993,2019,26,33,Florida,Panthers,FLA
8476391,21,353049,16,0,1,0,0,0,0,7,3.0,8135,24.0,R,20192020,TJ,Tynan,USA,Orland Park,C,1992-02-25 00:00:00,IL,"5' 8""",172.72,165.0,R,1992,2019,27,27,Colorado,Avalanche,COL
8476392,52,23794,49,4,6,0,0,1,1,68,22.0,43987,243.99999999999994,R,20192020,Adam,Lowry,USA,St. Louis,C,1993-03-29 01:00:00,MO,"6' 5""",195.58,210.0,L,1993,2019,26,35,Winnipeg,Jets,WPG
8476393,54,137881,10,1,5,1,1,0,0,13,4.0,8125,80.2,R,20192020,Nick,Cousins,CAN,Belleville,C,1993-07-20 01:00:00,ON,"5' 11""",180.34,185.0,L,1993,2019,26,38,Vegas,Golden Knights,VGK
8476393,8,1516038,58,9,13,2,2,0,0,105,28.0,46859,426.79999999999984,R,20192020,Nick,Cousins,CAN,Belleville,C,1993-07-20 01:00:00,ON,"5' 11""",180.34,185.0,L,1993,2019,26,1,Montreal,Canadiens,MTL
8476396,3,173637,7,0,0,0,0,0,0,2,4.0,2474,9.6,R,20192020,Steven,Fogarty,USA,Chambersburg,C,1993-04-19 01:00:00,PA,"6' 3""",190.5,209.0,R,1993,2019,26,10,NY Rangers,Rangers,NYR
8476399,14,79269,12,0,1,0,0,0,0,23,6.0,10414,54.400000000000006,R,20192020,Blake,Coleman,USA,Plano,C,1991-11-28 00:00:00,TX,"5' 11""",180.34,200.0,L,1991,2019,28,31,Tampa Bay,Lightning,TBL
8476399,1,1924810,57,21,10,1,2,3,1,182,40.0,58263,696.7000000000003,R,20192020,Blake,Coleman,USA,Plano,C,1991-11-28 00:00:00,TX,"5' 11""",180.34,200.0,L,1991,2019,28,23,New Jersey,Devils,NJD
8476400,52,18330,35,3,2,0,1,0,0,20,13.0,14327,105.3,R,20192020,Logan,Shaw,CAN,Glace Bay,RW,1992-10-05 01:00:00,NS,"6' 3""",190.5,208.0,R,1992,2019,27,35,Winnipeg,Jets,WPG
8476404,4,61507,14,0,1,0,0,0,0,14,4.0,7168,36.800000000000004,R,20192020,Andy,Andreoff,CAN,Pickering,LW,1991-05-17 01:00:00,ON,"6' 1""",185.42,210.0,L,1991,2019,28,16,Philadelphia,Flyers,PHI
8476406,10,653481,21,2,1,0,0,0,0,7,7.0,11623,54.40000000000001,R,20192020,Nick,Shore,USA,Denver,C,1992-09-26 01:00:00,CO,"6' 1""",185.42,201.0,R,1992,2019,27,5,Toronto,Maple Leafs,TOR
8476406,52,30424,42,1,2,0,0,0,0,38,13.0,23074,109.6,R,20192020,Nick,Shore,USA,Denver,C,1992-09-26 01:00:00,CO,"6' 1""",185.42,201.0,R,1992,2019,27,35,Winnipeg,Jets,WPG
8476409,20,340092,9,1,0,0,0,0,0,12,2.0,5295,34.4,R,20192020,Alan,Quine,CAN,Belleville,C,1993-02-25 00:00:00,ON,"6' 0""",182.88,203.0,L,1993,2019,26,21,Calgary,Flames,CGY
8476410,23,670143,36,7,12,0,4,0,0,69,8.0,32425,305.19999999999993,R,20192020,Josh,Leivo,CAN,Innisfil,LW,1993-05-26 01:00:00,ON,"6' 2""",187.96,210.0,R,1993,2019,26,20,Vancouver,Canucks,VAN
8476419,2,189594,7,2,0,1,0,0,0,16,5.0,7558,58.1,R,20192020,Jean-Gabriel,Pageau,CAN,Ottawa,C,1992-11-11 00:00:00,ON,"5' 10""",177.8,184.0,R,1992,2019,27,22,NY Islanders,Islanders,NYI
8476419,9,955822,60,24,16,4,5,3,3,135,48.0,69453,725.3000000000001,R,20192020,Jean-Gabriel,Pageau,CAN,Ottawa,C,1992-11-11 00:00:00,ON,"5' 10""",177.8,184.0,R,1992,2019,27,30,Ottawa,Senators,OTT
8476422,8,369015,14,0,4,0,0,0,0,21,13.0,11745,86.40000000000002,R,20192020,Mike,Reilly,USA,Chicago,D,1993-07-13 01:00:00,IL,"6' 2""",187.96,195.0,L,1993,2019,26,1,Montreal,Canadiens,MTL
8476422,9,487117,30,1,11,1,8,0,1,64,33.0,35828,261.7,R,20192020,Mike,Reilly,USA,Chicago,D,1993-07-13 01:00:00,IL,"6' 2""",187.96,195.0,L,1993,2019,26,30,Ottawa,Senators,OTT
8476428,18,2139851,66,10,21,0,0,0,0,122,14.0,50093,505.59999999999997,R,20192020,Rocco,Grimaldi,USA,Anaheim,C,1993-02-08 00:00:00,CA,"5' 6""",167.64,180.0,R,1993,2019,26,34,Nashville,Predators,NSH
8476429,2,1834816,67,5,8,0,0,0,2,98,117.0,80166,472.0000000000001,R,20192020,Scott,Mayfield,USA,St. Louis,D,1992-10-14 01:00:00,MO,"6' 4""",193.04,227.0,R,1992,2019,27,22,NY Islanders,Islanders,NYI
8476430,22,362057,12,0,2,0,0,0,0,7,3.0,7183,32.00000000000001,R,20192020,Tomas,Jurco,SVK,Kosice,LW,1992-12-28 00:00:00,,"6' 2""",187.96,188.0,L,1992,2019,27,25,Edmonton,Oilers,EDM
8476432,29,223898,70,11,13,2,2,0,1,179,80.0,76089,654.4000000000001,R,20192020,Boone,Jenner,CAN,Dorchester,C,1993-06-15 01:00:00,ON,"6' 2""",187.96,206.0,L,1993,2019,26,36,Columbus,Blue Jackets,CBJ
8476437,30,468192,43,5,8,0,0,0,0,38,8.0,27044,197.5999999999999,R,20192020,Victor,Rask,SWE,Leksand,C,1993-03-01 00:00:00,,"6' 2""",187.96,200.0,L,1993,2019,26,37,Minnesota,Wild,MIN
8476438,16,851689,58,21,12,1,0,2,0,140,19.0,58281,606.9000000000001,R,20192020,Brandon,Saad,USA,Pittsburgh,LW,1992-10-27 00:00:00,PA,"6' 1""",185.42,206.0,L,1992,2019,27,11,Chicago,Blackhawks,CHI
8476439,6,157319,27,2,4,0,1,0,0,34,3.0,16854,115.69999999999995,R,20192020,Brett,Ritchie,CAN,Orangeville,RW,1993-07-01 01:00:00,ON,"6' 3""",190.5,217.0,R,1993,2019,26,6,Boston,Bruins,BOS
8476440,22,1024485,34,3,1,0,0,0,0,26,18.0,22092,114.39999999999999,R,20192020,Markus,Granlund,FIN,Oulu,C,1993-04-16 01:00:00,,"6' 0""",182.88,183.0,L,1993,2019,26,25,Edmonton,Oilers,EDM
8476441,12,2373875,68,7,13,0,0,0,0,97,91.0,75273,488.7999999999999,R,20192020,Joel,Edmundson,CAN,Brandon,D,1993-06-28 01:00:00,MB,"6' 4""",193.04,215.0,L,1993,2019,26,26,Carolina,Hurricanes,CAR
8476442,21,1604665,72,8,13,0,0,2,0,86,23.0,58333,378.3999999999999,R,20192020,Matt,Nieto,USA,Long Beach,LW,1992-11-05 00:00:00,CA,"5' 11""",180.34,190.0,L,1992,2019,27,27,Colorado,Avalanche,COL
8476443,8,310906,12,0,2,0,0,0,0,8,15.0,10006,52.800000000000004,R,20192020,Xavier,Ouellet,FRA,Bayonne,D,1993-07-29 01:00:00,,"6' 1""",185.42,185.0,L,1993,2019,26,1,Montreal,Canadiens,MTL
8476447,18,164376,5,1,0,0,0,0,0,2,3.0,3644,20.0,R,20192020,Miikka,Salomaki,FIN,Raahe,RW,1993-03-09 00:00:00,,"5' 11""",180.34,203.0,L,1993,2019,26,34,Nashville,Predators,NSH
8476448,54,882424,66,16,33,2,7,2,3,146,39.0,74851,766.5,R,20192020,William,Karlsson,SWE,Marsta,C,1993-01-08 00:00:00,,"6' 1""",185.42,189.0,L,1993,2019,26,38,Vegas,Golden Knights,VGK
8476449,29,131043,39,1,7,0,0,0,0,37,48.0,32633,204.00000000000003,R,20192020,Scott,Harrington,CAN,Kingston,D,1993-03-10 00:00:00,ON,"6' 2""",187.96,207.0,L,1993,2019,26,36,Columbus,Blue Jackets,CBJ
8476453,14,504585,71,34,53,4,21,0,0,220,20.0,80468,1228.4999999999995,R,20192020,Nikita,Kucherov,RUS,Maykop,RW,1993-06-17 01:00:00,,"5' 11""",180.34,178.0,L,1993,2019,26,31,Tampa Bay,Lightning,TBL
8476454,22,1942170,65,22,39,7,17,0,0,172,44.0,79820,933.6000000000004,R,20192020,Ryan,Nugent-Hopkins,CAN,Burnaby,C,1993-04-12 01:00:00,BC,"6' 0""",182.88,191.0,L,1993,2019,26,25,Edmonton,Oilers,EDM
8476455,21,1275444,57,21,25,6,11,0,0,153,35.0,68781,761.3000000000001,R,20192020,Gabriel,Landeskog,SWE,Stockholm,LW,1992-11-23 00:00:00,,"6' 1""",185.42,215.0,L,1992,2019,27,27,Colorado,Avalanche,COL
8476456,13,578396,69,23,55,5,24,0,0,152,26.0,77713,1015.3000000000003,R,20192020,Jonathan,Huberdeau,CAN,Saint-Jerome,LW,1993-06-04 01:00:00,QC,"6' 1""",185.42,188.0,L,1993,2019,26,33,Florida,Panthers,FLA
8476457,22,1459351,49,1,5,0,0,0,0,61,82.0,58304,280.79999999999995,R,20192020,Adam,Larsson,SWE,Skellefteå,D,1992-11-12 00:00:00,,"6' 3""",190.5,210.0,R,1992,2019,27,25,Edmonton,Oilers,EDM
8476458,3,1741222,70,18,41,3,14,0,1,154,32.0,82262,852.1000000000004,R,20192020,Ryan,Strome,CAN,Mississauga,C,1993-07-11 01:00:00,ON,"6' 1""",185.42,194.0,R,1993,2019,26,10,NY Rangers,Rangers,NYR
8476459,3,1413659,57,41,34,15,12,3,2,208,49.0,73970,1198.6999999999996,R,20192020,Mika,Zibanejad,SWE,Huddinge,C,1993-04-18 01:00:00,,"6' 2""",187.96,227.0,R,1993,2019,26,10,NY Rangers,Rangers,NYR
8476460,52,45786,71,29,44,10,10,0,0,170,49.0,92887,1060.3999999999996,R,20192020,Mark,Scheifele,CAN,Kitchener,C,1993-03-15 00:00:00,ON,"6' 3""",190.5,207.0,R,1993,2019,26,35,Winnipeg,Jets,WPG
8476461,4,322608,72,22,39,4,9,0,0,190,27.0,85525,929.7000000000003,R,20192020,Sean,Couturier,CAN,Phoenix,C,1992-12-07 00:00:00,AZ,"6' 3""",190.5,211.0,L,1992,2019,27,16,Philadelphia,Flyers,PHI
8476462,12,1647354,47,14,26,2,10,0,1,170,63.0,65661,756.8000000000001,R,20192020,Dougie,Hamilton,CAN,Toronto,D,1993-06-17 01:00:00,ON,"6' 6""",198.12,210.0,R,1993,2019,26,26,Carolina,Hurricanes,CAR
8476463,30,749473,69,2,26,0,1,0,2,103,112.0,89223,580.5000000000001,R,20192020,Jonas,Brodin,SWE,Karlstad,D,1993-07-12 01:00:00,,"6' 1""",185.42,194.0,L,1993,2019,26,37,Minnesota,Wild,MIN
8476466,23,111244,6,0,2,0,2,0,0,7,0.0,4256,28.2,R,20192020,Sven,Baertschi,CHE,Bern,LW,1992-10-05 01:00:00,,"5' 11""",180.34,192.0,L,1992,2019,27,20,Vancouver,Canucks,VAN
8476467,25,139183,72,4,7,0,0,0,0,81,63.0,68951,334.4000000000001,R,20192020,Jamie,Oleksiak,CAN,Toronto,D,1992-12-21 00:00:00,ON,"6' 7""",200.66,255.0,L,1992,2019,27,15,Dallas,Stars,DAL
8476468,23,1276137,69,27,45,9,16,0,2,165,38.0,83226,1025.2999999999997,R,20192020,J.T.,Miller,USA,East Palestine,C,1993-03-14 00:00:00,OH,"6' 1""",185.42,218.0,L,1993,2019,26,20,Vancouver,Canucks,VAN
8476469,8,1517338,58,16,14,3,1,3,1,155,25.0,59947,602.0,R,20192020,Joel,Armia,FIN,Pori,RW,1993-05-31 01:00:00,,"6' 3""",190.5,205.0,R,1993,2019,26,1,Montreal,Canadiens,MTL
8476470,52,24287,38,1,7,0,0,0,0,38,47.0,38751,203.99999999999991,R,20192020,Nathan,Beaulieu,CAN,Strathroy,D,1992-12-05 00:00:00,ON,"6' 2""",187.96,200.0,L,1992,2019,27,35,Winnipeg,Jets,WPG
8476472,22,1858993,62,5,29,2,16,0,0,159,180.0,94530,843.4000000000003,R,20192020,Oscar,Klefbom,SWE,Karlstad,D,1993-07-20 01:00:00,,"6' 3""",190.5,215.0,L,1993,2019,26,25,Edmonton,Oilers,EDM
8476473,16,856078,58,5,14,0,0,0,1,117,138.0,73952,582.0000000000001,R,20192020,Connor,Murphy,USA,Dublin,D,1993-03-26 00:00:00,OH,"6' 4""",193.04,212.0,R,1993,2019,26,11,Chicago,Blackhawks,CHI
8476474,28,593052,34,6,2,1,0,0,0,59,16.0,24130,208.5,R,20192020,Stefan,Noesen,USA,Plano,RW,1993-02-12 00:00:00,TX,"6' 1""",185.42,205.0,R,1993,2019,26,29,San Jose,Sharks,SJS
8476474,5,59197,6,1,0,0,0,0,0,8,1.0,3546,26.4,R,20192020,Stefan,Noesen,USA,Plano,RW,1993-02-12 00:00:00,TX,"6' 1""",185.42,205.0,R,1993,2019,26,17,Pittsburgh,Penguins,PIT
8476479,8,1855527,71,13,34,1,3,0,0,131,37.0,80276,698.8000000000002,R,20192020,Phillip,Danault,CAN,Victoriaville,C,1993-02-24 00:00:00,QC,"6' 1""",185.42,195.0,L,1993,2019,26,1,Montreal,Canadiens,MTL
8476480,3,50534,2,0,0,0,0,0,0,3,2.0,1620,8.0,R,20192020,Vladislav,Namestnikov,RUS,Zhukovskiy,C,1992-11-22 00:00:00,,"5' 11""",180.34,180.0,L,1992,2019,27,10,NY Rangers,Rangers,NYR
8476480,9,857779,54,13,12,1,2,4,2,85,39.0,49030,463.90000000000015,R,20192020,Vladislav,Namestnikov,RUS,Zhukovskiy,C,1992-11-22 00:00:00,,"5' 11""",180.34,180.0,L,1992,2019,27,30,Ottawa,Senators,OTT
8476480,21,269479,12,5,2,1,0,0,0,15,8.0,10378,113.3,R,20192020,Vladislav,Namestnikov,RUS,Zhukovskiy,C,1992-11-22 00:00:00,,"5' 11""",180.34,180.0,L,1992,2019,27,27,Colorado,Avalanche,COL
8476483,24,1366942,65,15,27,3,6,0,3,186,29.0,70838,750.4999999999999,R,20192020,Rickard,Rakell,SWE,Sundbyberg,C,1993-05-05 01:00:00,,"6' 2""",187.96,198.0,R,1993,2019,26,32,Anaheim,Ducks,ANA
8476525,7,1009586,51,1,10,0,3,0,0,79,40.0,52430,283.90000000000003,R,20192020,Colin,Miller,CAN,Sault Ste. Marie,D,1992-10-29 00:00:00,ON,"6' 1""",185.42,196.0,R,1992,2019,27,19,Buffalo,Sabres,BUF
8476539,54,925851,69,24,25,7,6,0,0,242,13.0,71504,902.5,R,20192020,Jonathan,Marchessault,CAN,Cap-Rouge,C,1990-12-27 00:00:00,QC,"5' 9""",175.26,174.0,R,1990,2019,29,38,Vegas,Golden Knights,VGK
8476624,14,72642,11,0,2,0,0,0,0,12,3.0,8365,40.00000000000001,R,20192020,Barclay,Goodrow,CAN,Toronto,RW,1993-02-26 00:00:00,ON,"6' 2""",187.96,210.0,L,1993,2019,26,31,Tampa Bay,Lightning,TBL
8476624,28,1065540,62,8,16,0,2,0,1,94,63.0,60917,478.2,R,20192020,Barclay,Goodrow,CAN,Toronto,RW,1993-02-26 00:00:00,ON,"6' 2""",187.96,210.0,L,1993,2019,26,29,San Jose,Sharks,SJS
8476779,30,640399,59,8,11,3,7,0,0,106,39.0,53586,421.0000000000001,R,20192020,Brad,Hunt,CAN,Maple Ridge,D,1988-08-24 01:00:00,BC,"5' 9""",175.26,187.0,L,1988,2019,31,37,Minnesota,Wild,MIN
8476792,6,367840,64,9,41,2,26,0,0,149,49.0,79009,766.7999999999997,R,20192020,Torey,Krug,USA,Livonia,D,1991-04-12 01:00:00,MI,"5' 9""",175.26,186.0,L,1991,2019,28,6,Boston,Bruins,BOS
8476807,1,680088,20,0,3,0,0,0,0,14,18.0,14576,75.20000000000002,R,20192020,Matt,Tennyson,USA,Minneapolis,D,1990-04-23 01:00:00,MN,"6' 2""",187.96,205.0,R,1990,2019,29,23,New Jersey,Devils,NJD
8476822,17,1720302,60,6,3,0,0,1,0,76,68.0,55276,328.40000000000003,R,20192020,Luke,Glendening,USA,Grand Rapids,RW,1989-04-28 01:00:00,MI,"5' 11""",180.34,192.0,R,1989,2019,30,12,Detroit,Red Wings,DET
8476826,14,519296,73,10,21,1,5,2,1,112,21.0,61600,509.79999999999995,R,20192020,Yanni,Gourde,CAN,Saint-Narcisse,C,1991-12-15 00:00:00,QC,"5' 9""",175.26,172.0,L,1991,2019,28,31,Tampa Bay,Lightning,TBL
8476850,29,79612,27,2,7,0,2,0,0,32,50.0,32328,212.20000000000002,R,20192020,Ryan,Murray,CAN,Regina,D,1993-09-27 01:00:00,SK,"6' 1""",185.42,205.0,L,1993,2019,26,36,Columbus,Blue Jackets,CBJ
8476851,5,430828,45,5,12,2,4,0,0,65,9.0,31001,277.3999999999999,R,20192020,Alex,Galchenyuk,USA,Milwaukee,LW,1994-02-12 00:00:00,WI,"6' 1""",185.42,207.0,L,1994,2019,25,17,Pittsburgh,Penguins,PIT
8476851,30,148841,14,3,4,0,1,0,0,21,8.0,12544,114.9,R,20192020,Alex,Galchenyuk,USA,Milwaukee,LW,1994-02-12 00:00:00,WI,"6' 1""",185.42,207.0,L,1994,2019,25,37,Minnesota,Wild,MIN
8476853,10,1469201,47,3,24,0,7,0,0,123,67.0,68246,535.4999999999999,R,20192020,Morgan,Rielly,CAN,Vancouver,D,1994-03-09 00:00:00,BC,"6' 1""",185.42,215.0,L,1994,2019,25,5,Toronto,Maple Leafs,TOR
8476854,24,1153123,55,2,20,1,7,0,2,109,71.0,76123,480.0000000000001,R,20192020,Hampus,Lindholm,SWE,Helsingborg,D,1994-01-20 00:00:00,,"6' 3""",190.5,208.0,L,1994,2019,25,32,Anaheim,Ducks,ANA
8476856,30,749602,69,6,18,1,7,0,1,167,88.0,93149,630.0000000000001,R,20192020,Matt,Dumba,CAN,Regina,D,1994-07-25 01:00:00,SK,"6' 0""",182.88,184.0,R,1994,2019,25,37,Minnesota,Wild,MIN
8476857,10,155466,5,0,1,0,0,0,0,4,1.0,2611,16.0,R,20192020,Pontus,Aberg,SWE,Stockholm,LW,1993-09-23 01:00:00,,"5' 11""",180.34,196.0,R,1993,2019,26,5,Toronto,Maple Leafs,TOR
8476858,3,489484,20,1,3,0,0,0,0,35,20.0,13546,124.0,R,20192020,Phillip,Di Giuseppe,CAN,Toronto,LW,1993-10-09 01:00:00,ON,"6' 0""",182.88,200.0,L,1993,2019,26,10,NY Rangers,Rangers,NYR
8476867,6,5801,1,0,1,0,0,0,0,0,0.0,550,8.0,R,20192020,Brendan,Gaunce,CAN,Sudbury,C,1994-03-25 00:00:00,ON,"6' 2""",187.96,217.0,L,1994,2019,25,6,Boston,Bruins,BOS
8476869,3,1496932,60,8,15,0,0,0,2,124,91.0,74430,564.0000000000001,R,20192020,Brady,Skjei,USA,Lakeville,D,1994-03-26 00:00:00,MN,"6' 3""",190.5,211.0,L,1994,2019,25,10,NY Rangers,Rangers,NYR
8476869,12,243453,7,0,1,0,0,0,0,15,5.0,8747,40.0,R,20192020,Brady,Skjei,USA,Lakeville,D,1994-03-26 00:00:00,MN,"6' 3""",190.5,211.0,L,1994,2019,25,26,Carolina,Hurricanes,CAR
8476870,29,32723,9,2,1,0,0,0,0,18,10.0,6675,76.8,R,20192020,Stefan,Matteau,USA,Chicago,C,1994-02-23 00:00:00,IL,"6' 2""",187.96,220.0,L,1994,2019,25,36,Columbus,Blue Jackets,CBJ
8476871,23,1276386,69,21,24,3,7,2,1,164,40.0,68360,781.4,R,20192020,Tanner,Pearson,CAN,Kitchener,LW,1992-08-10 01:00:00,ON,"6' 1""",185.42,204.0,L,1992,2019,27,20,Vancouver,Canucks,VAN
8476872,4,235839,52,16,16,0,0,0,0,79,28.0,45484,491.2000000000001,R,20192020,Scott,Laughton,CAN,Oakville,C,1994-05-30 01:00:00,ON,"6' 1""",185.42,190.0,L,1994,2019,25,16,Philadelphia,Flyers,PHI
8476873,20,2101640,56,5,2,0,0,0,0,38,33.0,37289,189.59999999999994,R,20192020,Mark,Jankowski,CAN,Hamilton,C,1994-09-13 01:00:00,ON,"6' 4""",193.04,202.0,L,1994,2019,25,21,Calgary,Flames,CGY
8476874,16,956223,65,4,13,0,0,0,2,80,110.0,71838,460.0,R,20192020,Olli,Maatta,FIN,Jyväskylä,D,1994-08-22 01:00:00,,"6' 2""",187.96,206.0,L,1994,2019,25,11,Chicago,Blackhawks,CHI
8476875,13,493906,59,8,12,1,1,0,0,104,53.0,63846,444.2000000000002,R,20192020,Mike,Matheson,CAN,Pointe-Claire,D,1994-02-27 00:00:00,QC,"6' 2""",187.96,192.0,L,1994,2019,25,33,Florida,Panthers,FLA
8476878,7,1360973,69,12,7,0,0,1,0,85,20.0,57106,370.0,R,20192020,Zemgus,Girgensons,LVA,Riga,C,1994-01-05 00:00:00,,"6' 2""",187.96,207.0,L,1994,2019,25,19,Buffalo,Sabres,BUF
8476879,10,1752645,56,1,7,0,0,0,0,48,79.0,69018,271.2,R,20192020,Cody,Ceci,CAN,Ottawa,D,1993-12-21 00:00:00,ON,"6' 2""",187.96,209.0,R,1993,2019,26,5,Toronto,Maple Leafs,TOR
8476880,15,1676146,71,22,23,5,2,1,1,158,63.0,77643,809.1000000000001,R,20192020,Tom,Wilson,CAN,Toronto,RW,1994-03-29 01:00:00,ON,"6' 4""",193.04,218.0,R,1994,2019,25,24,Washington,Capitals,WSH
8476881,28,821148,48,16,20,2,5,2,0,117,25.0,53122,586.7,R,20192020,Tomas,Hertl,CZE,Praha,C,1993-11-12 00:00:00,,"6' 2""",187.96,220.0,L,1993,2019,26,29,San Jose,Sharks,SJS
8476882,12,2373955,68,15,48,4,17,1,3,182,30.0,78308,921.7,R,20192020,Teuvo,Teravainen,FIN,Helsinki,LW,1994-09-11 01:00:00,,"5' 11""",180.34,178.0,L,1994,2019,25,26,Carolina,Hurricanes,CAR
8476884,19,73346,2,0,0,0,0,0,0,1,1.0,1000,3.2,R,20192020,Derrick,Pouliot,CAN,Estevan,D,1994-01-16 00:00:00,SK,"6' 0""",182.88,208.0,L,1994,2019,25,18,St Louis,Blues,STL
8476885,3,1741124,70,7,20,4,4,0,2,168,128.0,94770,725.6000000000003,R,20192020,Jacob,Trouba,USA,Rochester,D,1994-02-26 00:00:00,MI,"6' 3""",190.5,202.0,R,1994,2019,25,10,NY Rangers,Rangers,NYR
8476886,16,620500,42,1,9,0,0,0,0,47,58.0,42230,252.0,R,20192020,Slater,Koekkoek,CAN,Winchester,D,1994-02-18 00:00:00,ON,"6' 2""",187.96,193.0,L,1994,2019,25,11,Chicago,Blackhawks,CHI
8476887,18,2041477,63,21,27,7,7,0,0,198,27.0,65585,835.0000000000001,R,20192020,Filip,Forsberg,SWE,Ostervala,LW,1994-08-13 01:00:00,,"6' 1""",185.42,205.0,R,1994,2019,25,34,Nashville,Predators,NSH
8476889,25,133367,69,11,9,3,0,0,0,112,44.0,65464,455.09999999999997,R,20192020,Radek,Faksa,CZE,Vitkov,C,1994-01-09 00:00:00,,"6' 3""",190.5,216.0,L,1994,2019,25,15,Dallas,Stars,DAL
8476891,6,404168,70,4,17,1,6,0,1,112,69.0,75877,479.0999999999999,R,20192020,Matt,Grzelcyk,USA,Charlestown,D,1994-01-05 00:00:00,MA,"5' 9""",175.26,174.0,L,1994,2019,25,6,Boston,Bruins,BOS
